cell_id,latitude,longitude,lst_median_c,lst_p90_c,ndvi_median,ndbi_median,baseline_heat_risk_score,heat_risk_class,recommendation_1,recommendation_1_score,recommendation_1_priority,recommendation_1_reason,recommendation_2,recommendation_2_score,recommendation_2_priority,recommendation_2_reason,recommendation_3,recommendation_3_score,recommendation_3_priority,recommendation_3_reason
UC_17125_2289,10.22869420148746,76.9204919910017,29.82838298000001,32.60723324000003,0.804324746131897,-0.2979876101016998,22.86323358953884,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.804; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.298; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.83 °C and baseline score is 22.9; targeted shade is a lower-priority option.
UC_17126_2289,10.2286942015024,76.92498356734083,29.96510378000005,33.058411879999994,0.8077606558799744,-0.2968564331531524,23.083147291803687,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.808; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.297; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.97 °C and baseline score is 23.1; targeted shade is a lower-priority option.
UC_17127_2289,10.22869420149321,76.92947514375984,29.45581880000003,32.03300588000002,0.8121859431266785,-0.3009933233261108,21.885236789155275,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.812; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.301; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.46 °C and baseline score is 21.9; targeted shade is a lower-priority option.
UC_17128_2289,10.228694201497104,76.93396672023455,29.025148280000053,30.799100660000025,0.816633403301239,-0.300324022769928,21.044644136547724,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.817; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.300; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.03 °C and baseline score is 21.0; targeted shade is a lower-priority option.
UC_17129_2289,10.228694201511797,76.93845829660052,28.49193716000002,30.617945599999985,0.811324954032898,-0.3068812787532806,19.91061239271082,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.811; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.307; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 28.49 °C and baseline score is 19.9; targeted shade is a lower-priority option.
UC_17130_2289,10.22869420150464,76.94294987300108,29.305425920000005,31.322057720000032,0.8010966181755066,-0.2830017805099487,22.67351294205629,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.801; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.283; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.31 °C and baseline score is 22.7; targeted shade is a lower-priority option.
UC_17131_2289,10.22869420151516,76.94744144953322,30.33766796000004,32.61748729999999,0.8064877986907959,-0.288125991821289,24.17326846977528,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.806; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.288; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.34 °C and baseline score is 24.2; targeted shade is a lower-priority option.
UC_17132_2289,10.228694201503831,76.95193302588632,29.486580979999985,32.238087080000014,0.8059007525444031,-0.3066357374191284,21.82525034541568,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.806; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.307; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.49 °C and baseline score is 21.8; targeted shade is a lower-priority option.
UC_17133_2289,10.228694201470654,76.9564246022975,27.70750157000004,29.609629700000028,0.8474956154823303,-0.3945885300636291,13.744047317945329,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.847; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.395; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 27.71 °C and baseline score is 13.7; targeted shade is a lower-priority option.
UC_17134_2289,10.228694201496964,76.96091617876873,27.06662282000002,28.519281320000005,0.8471027612686157,-0.3946586549282074,12.60063289053159,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.847; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.395; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 27.07 °C and baseline score is 12.6; targeted shade is a lower-priority option.
UC_17135_2289,10.228694201506007,76.96540775508552,27.24265085000001,29.038820360000045,0.810248076915741,-0.3568578362464905,15.43969399615904,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.810; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.357; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 27.24 °C and baseline score is 15.4; targeted shade is a lower-priority option.
UC_17136_2289,10.228694201495484,76.96989933155139,26.69576765000005,28.40648666000004,0.8163063526153564,-0.3533536791801452,14.482929177114164,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.816; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.353; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 26.70 °C and baseline score is 14.5; targeted shade is a lower-priority option.
UC_17137_2289,10.228694201504927,76.97439090799311,26.28218723000004,27.56223571999999,0.8525123000144958,-0.3852688670158386,11.497956799050751,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.853; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.385; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 26.28 °C and baseline score is 11.5; targeted shade is a lower-priority option.
UC_17138_2289,10.22869420150168,76.97888248440043,26.43087109999999,27.90745574000005,0.8483515381813049,-0.3839417695999145,11.916725555499294,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.848; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.384; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 26.43 °C and baseline score is 11.9; targeted shade is a lower-priority option.
UC_17139_2289,10.228694201485723,76.98337406087201,26.24117099000003,27.97923416000004,0.8470890522003174,-0.3804423809051513,11.762548244622648,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.847; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.380; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 26.24 °C and baseline score is 11.8; targeted shade is a lower-priority option.
UC_17140_2289,10.228694201494308,76.98786563719369,26.57784595999999,28.65600212000004,0.8511356711387634,-0.3895098268985748,11.867195712102898,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.851; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.390; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 26.58 °C and baseline score is 11.9; targeted shade is a lower-priority option.
UC_17141_2289,10.22869420152744,76.9923572137313,26.550501800000006,28.68676430000005,0.8392395973205566,-0.3730064630508423,12.826823923546172,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.839; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.373; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 26.55 °C and baseline score is 12.8; targeted shade is a lower-priority option.
UC_17142_2289,10.228694201508336,76.9968487900422,26.10274118000001,28.64233004000002,0.8465090990066528,-0.3801945149898529,11.538424664145609,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.847; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.380; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 26.10 °C and baseline score is 11.5; targeted shade is a lower-priority option.
UC_17143_2289,10.228694201481098,77.00134036653078,26.43770714000001,28.87304639000004,0.8485549092292786,-0.3814227879047394,12.038132551720192,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.849; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.381; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 26.44 °C and baseline score is 12.0; targeted shade is a lower-priority option.
UC_17197_2289,10.228694201511916,77.24388549324881,25.620800360000032,27.432350960000008,0.7721951007843018,-0.3384701311588287,14.20612965289999,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.772; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.338; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 25.62 °C and baseline score is 14.2; targeted shade is a lower-priority option.
UC_17198_2289,10.228694201542067,77.24837706970935,25.19183885000001,27.639141170000016,0.7331575751304626,-0.2557737529277801,18.03482518112543,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.733; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.256; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 25.19 °C and baseline score is 18.0; targeted shade is a lower-priority option.
UC_17199_2289,10.228694201501876,77.25286864600136,23.590496480000013,25.41230114000001,0.7913305163383484,-0.3796203434467315,8.28477149833521,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.791; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.380; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 23.59 °C and baseline score is 8.3; targeted shade is a lower-priority option.
UC_17200_2289,10.228694201472727,77.25736022248094,24.41082128000005,26.034380779999992,0.7495278716087341,-0.2774603068828583,15.292803579370528,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.750; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.277; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 24.41 °C and baseline score is 15.3; targeted shade is a lower-priority option.
UC_17201_2289,10.228694201494182,77.26185179896557,25.52851382000003,27.12472916000001,0.7318305373191833,-0.2259483635425567,20.01367423274596,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.732; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.226; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 25.53 °C and baseline score is 20.0; targeted shade is a lower-priority option.
UC_17202_2289,10.228694201526682,77.26634337527723,25.01922884000004,27.20334362000005,0.7458475828170776,-0.2634900212287903,17.09560234881208,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.746; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.263; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 25.02 °C and baseline score is 17.1; targeted shade is a lower-priority option.
UC_17203_2289,10.228694201532882,77.27083495178499,26.52999368000002,29.14477898000001,0.6805610060691833,-0.1663386970758438,25.636546298430467,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.681; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.166; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 26.53 °C and baseline score is 25.6; targeted shade is a lower-priority option.
UC_17204_2289,10.22869420151502,77.27532652814972,27.72800969000002,31.034944040000028,0.5997856855392456,-0.0494581945240497,34.85072337666265,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.600; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.049; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 27.73 °C and baseline score is 34.9; targeted shade is a lower-priority option.
UC_17205_2289,10.228694201508196,77.2798181045339,26.48385041000003,30.91873136000004,0.6184378266334534,-0.0857408717274665,30.569126869680478,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.618; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.086; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 26.48 °C and baseline score is 30.6; targeted shade is a lower-priority option.
UC_17119_2290,10.233114361707209,76.89354253245169,27.370826599999987,29.2678277,0.8139515519142151,-0.3226632177829742,17.130273363749485,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.814; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.323; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 27.37 °C and baseline score is 17.1; targeted shade is a lower-priority option.
